user_id,age_group,subscription_type,preferred_device,user_persona
3822,18-21,Free,TV,Weekend Binger
3823,18-21,Basic,Mobile,Weekend Binger
3824,22-25,Basic,Laptop,Premium Loyalist
3825,22-25,Free,TV,Weekend Binger
3826,22-25,Basic,Mobile,Premium Loyalist
3827,18-21,Basic,TV,Premium Loyalist
3828,18-21,Basic,Mobile,Weekend Binger
3829,18-21,Basic,Laptop,Weekend Binger
3830,18-21,Premium,Mobile,Premium Loyalist
3831,22-25,Basic,Mobile,Casual Scroller
3832,18-21,Premium,Laptop,Casual Scroller
3833,18-21,Basic,Laptop,Weekend Binger
3834,18-21,Basic,Laptop,Weekend Binger
3835,18-21,Basic,Mobile,Casual Scroller
3836,22-25,Premium,Mobile,Weekend Binger
3837,22-25,Basic,Mobile,Weekend Binger
3838,18-21,Premium,Mobile,Casual Scroller
3839,22-25,Free,Laptop,Weekend Binger
3840,22-25,Basic,Laptop,Premium Loyalist
3841,26-30,Basic,Laptop,Casual Scroller
3842,22-25,Free,Mobile,Weekend Binger
3843,18-21,Free,Laptop,Casual Scroller
3844,18-21,Free,Mobile,Premium Loyalist
3845,18-21,Premium,Laptop,Casual Scroller
3846,22-25,Free,Mobile,Casual Scroller
3847,18-21,Free,Mobile,Casual Scroller
3848,18-21,Basic,Laptop,Casual Scroller
3849,22-25,Basic,Mobile,Casual Scroller
3850,18-21,Basic,Laptop,Weekend Binger
3851,18-21,Basic,Mobile,Casual Scroller
3852,18-21,Premium,Mobile,Casual Scroller
3853,18-21,Premium,Mobile,Premium Loyalist
3854,26-30,Free,Mobile,Casual Scroller
3855,22-25,Basic,Mobile,Casual Scroller
3856,22-25,Basic,Laptop,Weekend Binger
3857,18-21,Premium,Mobile,Casual Scroller
3858,22-25,Basic,Laptop,Premium Loyalist
3859,22-25,Basic,Mobile,Weekend Binger
3860,26-30,Free,Laptop,Casual Scroller
3861,26-30,Basic,Mobile,Weekend Binger
3862,18-21,Basic,Mobile,Casual Scroller
3863,22-25,Basic,Mobile,Casual Scroller
3864,26-30,Premium,Mobile,Weekend Binger
3865,26-30,Basic,Mobile,Weekend Binger
3866,22-25,Premium,Mobile,Premium Loyalist
3867,22-25,Basic,Mobile,Casual Scroller
3868,22-25,Premium,TV,Weekend Binger
3869,18-21,Free,TV,Premium Loyalist
3870,26-30,Premium,Laptop,Casual Scroller
3871,18-21,Premium,Laptop,Weekend Binger
3872,26-30,Basic,Laptop,Casual Scroller
3873,18-21,Basic,Laptop,Casual Scroller
3874,18-21,Basic,Laptop,Weekend Binger
3875,18-21,Basic,Laptop,Weekend Binger
3876,18-21,Premium,Mobile,Weekend Binger
3877,18-21,Free,Mobile,Casual Scroller
3878,18-21,Free,Mobile,Weekend Binger
3879,18-21,Premium,Mobile,Weekend Binger
3880,18-21,Basic,Laptop,Weekend Binger
3881,18-21,Basic,Laptop,Weekend Binger
3882,22-25,Premium,Mobile,Premium Loyalist
3883,18-21,Basic,Mobile,Weekend Binger
3884,22-25,Premium,Laptop,Casual Scroller
3885,18-21,Premium,Mobile,Casual Scroller
3886,22-25,Basic,Mobile,Casual Scroller
3887,18-21,Premium,Laptop,Weekend Binger
3888,18-21,Basic,Mobile,Weekend Binger
3889,18-21,Basic,Laptop,Weekend Binger
3890,26-30,Free,Mobile,Casual Scroller
3891,18-21,Premium,Laptop,Casual Scroller
3892,22-25,Free,Laptop,Casual Scroller
3893,22-25,Premium,Laptop,Premium Loyalist
3894,18-21,Basic,Mobile,Weekend Binger
3895,26-30,Free,Laptop,Premium Loyalist
3896,18-21,Basic,Laptop,Casual Scroller
3897,26-30,Premium,Laptop,Casual Scroller
3898,22-25,Basic,Mobile,Premium Loyalist
3899,26-30,Basic,Laptop,Weekend Binger
3900,22-25,Free,Mobile,Weekend Binger
3901,18-21,Free,Mobile,Casual Scroller
3902,18-21,Basic,Mobile,Weekend Binger
3903,18-21,Basic,Mobile,Casual Scroller
3904,22-25,Basic,TV,Weekend Binger
3905,18-21,Premium,Mobile,Weekend Binger
3906,18-21,Premium,Laptop,Casual Scroller
3907,18-21,Basic,Mobile,Premium Loyalist
3908,22-25,Basic,Laptop,Casual Scroller
3909,22-25,Basic,Laptop,Casual Scroller
3910,18-21,Basic,Mobile,Weekend Binger
3911,26-30,Free,Mobile,Premium Loyalist
3912,22-25,Basic,Mobile,Casual Scroller
3913,18-21,Basic,Laptop,Casual Scroller
3914,18-21,Premium,Laptop,Weekend Binger
3915,18-21,Premium,Laptop,Casual Scroller
3916,22-25,Free,Mobile,Casual Scroller
3917,18-21,Basic,Mobile,Casual Scroller
3918,18-21,Free,Laptop,Premium Loyalist
3919,18-21,Free,Mobile,Weekend Binger
3920,22-25,Premium,Mobile,Weekend Binger
3921,26-30,Free,Mobile,Weekend Binger
3922,18-21,Premium,Mobile,Casual Scroller
3923,18-21,Free,Mobile,Casual Scroller
3924,18-21,Basic,Mobile,Casual Scroller
3925,18-21,Basic,TV,Weekend Binger
3926,22-25,Basic,Mobile,Weekend Binger
3927,26-30,Basic,TV,Weekend Binger
3928,18-21,Basic,Mobile,Casual Scroller
3929,22-25,Basic,TV,Casual Scroller
3930,22-25,Premium,TV,Weekend Binger
3931,18-21,Free,Mobile,Casual Scroller
3932,22-25,Basic,Laptop,Weekend Binger
3933,22-25,Premium,Mobile,Premium Loyalist
3934,22-25,Basic,Mobile,Casual Scroller
3935,22-25,Basic,Mobile,Weekend Binger
3936,26-30,Basic,Mobile,Premium Loyalist
3937,18-21,Premium,TV,Weekend Binger
3938,18-21,Free,Mobile,Weekend Binger
3939,18-21,Basic,Laptop,Weekend Binger
3940,18-21,Basic,TV,Casual Scroller
3941,18-21,Premium,Mobile,Weekend Binger
3942,22-25,Free,Laptop,Weekend Binger
3943,18-21,Free,Mobile,Casual Scroller
3944,22-25,Basic,Mobile,Casual Scroller
3945,22-25,Premium,TV,Weekend Binger
3946,26-30,Basic,Mobile,Weekend Binger
3947,18-21,Premium,Laptop,Premium Loyalist
3948,26-30,Basic,Mobile,Casual Scroller
3949,22-25,Premium,TV,Casual Scroller
3950,18-21,Free,Mobile,Casual Scroller
3951,18-21,Basic,TV,Weekend Binger
3952,18-21,Premium,TV,Casual Scroller
3953,22-25,Basic,Mobile,Weekend Binger
3954,18-21,Free,Laptop,Casual Scroller
3955,22-25,Free,Mobile,Weekend Binger
3956,18-21,Free,TV,Weekend Binger
3957,18-21,Premium,TV,Premium Loyalist
3958,18-21,Premium,TV,Premium Loyalist
3959,26-30,Premium,Laptop,Casual Scroller
3960,18-21,Free,Laptop,Weekend Binger
3961,26-30,Basic,Mobile,Premium Loyalist
3962,22-25,Basic,TV,Casual Scroller
3963,26-30,Premium,Mobile,Casual Scroller
3964,18-21,Basic,Laptop,Premium Loyalist
3965,22-25,Premium,Mobile,Weekend Binger
3966,18-21,Premium,TV,Casual Scroller
3967,22-25,Premium,Mobile,Weekend Binger
3968,26-30,Premium,Laptop,Weekend Binger
3969,26-30,Premium,Laptop,Weekend Binger
3970,18-21,Free,Mobile,Weekend Binger
3971,18-21,Premium,TV,Premium Loyalist
3972,18-21,Basic,Mobile,Weekend Binger
3973,26-30,Premium,Laptop,Casual Scroller
3974,22-25,Premium,TV,Casual Scroller
3975,22-25,Basic,Laptop,Casual Scroller
3976,22-25,Basic,Mobile,Weekend Binger
3977,18-21,Basic,Mobile,Casual Scroller
3978,18-21,Premium,Mobile,Casual Scroller
3979,22-25,Free,Laptop,Casual Scroller
3980,18-21,Basic,Laptop,Weekend Binger
3981,26-30,Free,Laptop,Weekend Binger
3982,22-25,Free,Laptop,Casual Scroller
3983,18-21,Free,Mobile,Casual Scroller
3984,18-21,Free,Mobile,Casual Scroller
3985,18-21,Basic,Mobile,Weekend Binger
3986,18-21,Premium,Mobile,Weekend Binger
3987,18-21,Basic,Mobile,Casual Scroller
3988,18-21,Basic,Laptop,Premium Loyalist
3989,18-21,Premium,TV,Casual Scroller
3990,18-21,Basic,Laptop,Weekend Binger
3991,18-21,Basic,Mobile,Weekend Binger
3992,18-21,Premium,Mobile,Casual Scroller
3993,22-25,Free,TV,Premium Loyalist
3994,22-25,Premium,Laptop,Premium Loyalist
3995,18-21,Basic,Laptop,Weekend Binger
3996,22-25,Premium,Mobile,Weekend Binger
3997,18-21,Basic,Mobile,Premium Loyalist
3998,18-21,Basic,Laptop,Casual Scroller
3999,18-21,Basic,Mobile,Weekend Binger
4000,26-30,Basic,Laptop,Weekend Binger
4001,22-25,Premium,Laptop,Casual Scroller
4002,18-21,Basic,Mobile,Weekend Binger
4003,18-21,Basic,Laptop,Weekend Binger
4004,18-21,Premium,Mobile,Weekend Binger
4005,22-25,Premium,Mobile,Weekend Binger
4006,22-25,Free,Mobile,Weekend Binger
4007,18-21,Basic,Mobile,Casual Scroller
4008,18-21,Basic,Mobile,Casual Scroller
4009,22-25,Basic,Mobile,Weekend Binger
4010,22-25,Free,Mobile,Weekend Binger
4011,18-21,Free,Laptop,Weekend Binger
4012,22-25,Premium,Mobile,Weekend Binger
4013,22-25,Free,Laptop,Premium Loyalist
4014,18-21,Premium,Mobile,Casual Scroller
4015,22-25,Free,TV,Casual Scroller
4016,18-21,Free,Mobile,Casual Scroller
4017,22-25,Premium,Mobile,Weekend Binger
4018,18-21,Premium,Mobile,Weekend Binger
4019,22-25,Premium,Mobile,Weekend Binger
4020,22-25,Basic,Mobile,Weekend Binger
4021,22-25,Premium,Mobile,Casual Scroller
4022,18-21,Basic,Laptop,Weekend Binger
4023,18-21,Free,Mobile,Premium Loyalist
4024,18-21,Basic,Mobile,Casual Scroller
4025,26-30,Basic,Mobile,Premium Loyalist
4026,18-21,Basic,Mobile,Premium Loyalist
4027,26-30,Free,Mobile,Weekend Binger
4028,18-21,Premium,Mobile,Weekend Binger
4029,22-25,Basic,Mobile,Premium Loyalist
4030,26-30,Premium,Mobile,Casual Scroller
4031,18-21,Premium,TV,Casual Scroller
4032,18-21,Basic,Mobile,Casual Scroller
4033,22-25,Basic,Mobile,Casual Scroller
4034,22-25,Basic,Mobile,Weekend Binger
4035,18-21,Basic,Mobile,Weekend Binger
4036,22-25,Premium,Mobile,Casual Scroller
4037,18-21,Free,TV,Casual Scroller
4038,18-21,Basic,Mobile,Weekend Binger
4039,18-21,Free,TV,Casual Scroller
4040,26-30,Premium,Mobile,Weekend Binger
4041,26-30,Basic,Mobile,Weekend Binger
4042,18-21,Free,TV,Casual Scroller
4043,18-21,Premium,TV,Weekend Binger
4044,18-21,Free,Mobile,Casual Scroller
4045,18-21,Premium,Laptop,Casual Scroller
4046,22-25,Premium,TV,Weekend Binger
4047,18-21,Premium,Laptop,Casual Scroller
4048,22-25,Basic,Laptop,Casual Scroller
4049,18-21,Free,Mobile,Premium Loyalist
4050,18-21,Free,Laptop,Weekend Binger
4051,18-21,Basic,Mobile,Casual Scroller
4052,22-25,Premium,TV,Weekend Binger
4053,18-21,Basic,Mobile,Weekend Binger
4054,18-21,Basic,Mobile,Casual Scroller
4055,18-21,Free,Mobile,Weekend Binger
4056,18-21,Premium,Mobile,Weekend Binger
4057,18-21,Free,Laptop,Weekend Binger
4058,26-30,Basic,TV,Casual Scroller
4059,22-25,Basic,TV,Weekend Binger
4060,18-21,Free,Mobile,Weekend Binger
4061,26-30,Basic,Mobile,Casual Scroller
4062,18-21,Basic,Laptop,Casual Scroller
4063,18-21,Free,Mobile,Casual Scroller
4064,22-25,Basic,Mobile,Weekend Binger
4065,22-25,Basic,Laptop,Weekend Binger
4066,18-21,Premium,Mobile,Weekend Binger
4067,26-30,Basic,Mobile,Weekend Binger
4068,26-30,Basic,Mobile,Casual Scroller
4069,26-30,Free,Laptop,Weekend Binger
4070,18-21,Premium,TV,Casual Scroller
4071,18-21,Free,Mobile,Weekend Binger
4072,18-21,Basic,Laptop,Weekend Binger
4073,22-25,Free,TV,Premium Loyalist
4074,26-30,Basic,Laptop,Premium Loyalist
4075,18-21,Basic,Mobile,Weekend Binger
4076,18-21,Premium,Mobile,Casual Scroller
4077,26-30,Basic,Laptop,Weekend Binger
4078,22-25,Free,Laptop,Weekend Binger
4079,22-25,Premium,Laptop,Casual Scroller
4080,26-30,Free,Mobile,Casual Scroller
4081,18-21,Basic,Mobile,Premium Loyalist
4082,18-21,Premium,Mobile,Casual Scroller
4083,22-25,Free,Mobile,Premium Loyalist
4084,18-21,Premium,Laptop,Weekend Binger
4085,18-21,Basic,Mobile,Weekend Binger
4086,18-21,Free,Mobile,Premium Loyalist
4087,18-21,Basic,Mobile,Casual Scroller
4088,26-30,Free,Mobile,Weekend Binger
4089,22-25,Premium,Laptop,Premium Loyalist
4090,22-25,Basic,Mobile,Weekend Binger
4091,22-25,Basic,Laptop,Weekend Binger
4092,26-30,Free,Mobile,Casual Scroller
4093,26-30,Basic,Laptop,Casual Scroller
4094,22-25,Basic,Mobile,Premium Loyalist
4095,22-25,Premium,Laptop,Premium Loyalist
4096,26-30,Premium,Mobile,Casual Scroller
4097,22-25,Basic,Mobile,Premium Loyalist
4098,18-21,Basic,TV,Casual Scroller
4099,26-30,Free,Laptop,Premium Loyalist
4100,18-21,Premium,Mobile,Weekend Binger
4101,26-30,Premium,TV,Casual Scroller
4102,22-25,Basic,Mobile,Casual Scroller
4103,26-30,Basic,TV,Weekend Binger
4104,22-25,Premium,Mobile,Weekend Binger
4105,18-21,Premium,Mobile,Casual Scroller
4106,18-21,Premium,Laptop,Casual Scroller
4107,26-30,Premium,TV,Casual Scroller
4108,18-21,Basic,TV,Casual Scroller
4109,18-21,Basic,Mobile,Weekend Binger
4110,18-21,Premium,Laptop,Weekend Binger
4111,18-21,Free,Laptop,Casual Scroller
4112,18-21,Basic,Laptop,Casual Scroller
4113,26-30,Premium,Laptop,Casual Scroller
4114,18-21,Basic,Mobile,Premium Loyalist
4115,18-21,Basic,TV,Weekend Binger
4116,18-21,Basic,Mobile,Weekend Binger
4117,18-21,Basic,TV,Premium Loyalist
4118,18-21,Premium,Mobile,Weekend Binger
4119,18-21,Free,TV,Weekend Binger
4120,18-21,Basic,TV,Weekend Binger
4121,18-21,Free,TV,Weekend Binger
4122,18-21,Basic,TV,Weekend Binger
4123,26-30,Basic,Laptop,Premium Loyalist
4124,18-21,Basic,TV,Weekend Binger
4125,22-25,Basic,Mobile,Premium Loyalist
4126,22-25,Basic,Mobile,Casual Scroller
4127,22-25,Basic,Mobile,Casual Scroller
4128,18-21,Premium,Mobile,Premium Loyalist
4129,18-21,Premium,Mobile,Casual Scroller
4130,18-21,Premium,Laptop,Weekend Binger
4131,22-25,Free,TV,Weekend Binger
4132,18-21,Basic,Mobile,Premium Loyalist
4133,18-21,Basic,Mobile,Weekend Binger
4134,26-30,Basic,Mobile,Weekend Binger
4135,22-25,Basic,Mobile,Weekend Binger
4136,22-25,Free,Mobile,Casual Scroller
4137,18-21,Premium,Mobile,Casual Scroller
4138,18-21,Free,Mobile,Casual Scroller
4139,26-30,Premium,Mobile,Casual Scroller
4140,18-21,Basic,Mobile,Weekend Binger
4141,22-25,Basic,Mobile,Premium Loyalist
4142,18-21,Basic,Laptop,Casual Scroller
4143,26-30,Basic,Mobile,Premium Loyalist
4144,22-25,Basic,Laptop,Premium Loyalist
4145,22-25,Premium,TV,Weekend Binger
4146,26-30,Basic,Laptop,Casual Scroller
4147,18-21,Premium,TV,Weekend Binger
4148,22-25,Premium,Laptop,Casual Scroller
4149,26-30,Basic,Laptop,Casual Scroller
4150,18-21,Basic,TV,Casual Scroller
4151,22-25,Premium,Mobile,Casual Scroller
4152,18-21,Premium,Mobile,Casual Scroller
4153,22-25,Premium,Mobile,Casual Scroller
4154,22-25,Basic,Laptop,Weekend Binger
4155,22-25,Premium,Mobile,Weekend Binger
4156,22-25,Basic,Mobile,Casual Scroller
4157,18-21,Basic,Mobile,Weekend Binger
4158,18-21,Premium,Mobile,Casual Scroller
4159,18-21,Free,Mobile,Weekend Binger
4160,22-25,Free,Mobile,Casual Scroller
4161,18-21,Premium,Mobile,Casual Scroller
4162,26-30,Free,Mobile,Casual Scroller
4163,18-21,Basic,Mobile,Premium Loyalist
4164,26-30,Basic,Mobile,Weekend Binger
4165,18-21,Basic,Mobile,Weekend Binger
4166,18-21,Free,TV,Casual Scroller
4167,26-30,Basic,Laptop,Premium Loyalist
4168,26-30,Free,Mobile,Weekend Binger
4169,18-21,Basic,Mobile,Casual Scroller
4170,18-21,Basic,Mobile,Premium Loyalist
4171,18-21,Premium,Mobile,Premium Loyalist
4172,22-25,Free,Mobile,Casual Scroller
4173,22-25,Premium,Mobile,Weekend Binger
4174,22-25,Basic,Mobile,Weekend Binger
4175,22-25,Basic,Laptop,Casual Scroller
4176,22-25,Free,Mobile,Casual Scroller
4177,22-25,Basic,Mobile,Weekend Binger
4178,18-21,Premium,Mobile,Weekend Binger
4179,18-21,Premium,Mobile,Premium Loyalist
4180,26-30,Free,Mobile,Casual Scroller
4181,22-25,Basic,Laptop,Weekend Binger
4182,26-30,Basic,Mobile,Casual Scroller
4183,18-21,Premium,Mobile,Weekend Binger
4184,26-30,Basic,Laptop,Casual Scroller
4185,22-25,Premium,Laptop,Weekend Binger
4186,18-21,Free,Mobile,Casual Scroller
4187,22-25,Premium,TV,Casual Scroller
4188,26-30,Free,Laptop,Premium Loyalist
4189,18-21,Premium,Mobile,Premium Loyalist
4190,18-21,Premium,Mobile,Weekend Binger
4191,18-21,Premium,Laptop,Casual Scroller
4192,18-21,Basic,Mobile,Casual Scroller
4193,22-25,Premium,Laptop,Casual Scroller
4194,22-25,Basic,Mobile,Weekend Binger
4195,18-21,Basic,Laptop,Casual Scroller
4196,22-25,Basic,TV,Casual Scroller
4197,22-25,Basic,Mobile,Weekend Binger
4198,18-21,Premium,Mobile,Casual Scroller
4199,18-21,Basic,Laptop,Weekend Binger
4200,18-21,Basic,Laptop,Weekend Binger
4201,18-21,Premium,Mobile,Premium Loyalist
4202,22-25,Premium,Mobile,Casual Scroller
4203,22-25,Premium,Mobile,Weekend Binger
4204,22-25,Premium,Mobile,Premium Loyalist
4205,22-25,Premium,Mobile,Casual Scroller
4206,26-30,Basic,Mobile,Casual Scroller
4207,22-25,Free,Mobile,Weekend Binger
4208,18-21,Premium,Mobile,Weekend Binger
4209,18-21,Free,Mobile,Casual Scroller
4210,22-25,Free,Laptop,Casual Scroller
4211,26-30,Basic,TV,Weekend Binger
4212,18-21,Basic,Laptop,Premium Loyalist
4213,22-25,Basic,Mobile,Casual Scroller
4214,18-21,Basic,Mobile,Casual Scroller
4215,18-21,Basic,Laptop,Casual Scroller
4216,18-21,Premium,Mobile,Casual Scroller
4217,22-25,Premium,Mobile,Casual Scroller
4218,18-21,Free,Mobile,Casual Scroller
4219,26-30,Basic,Mobile,Casual Scroller
4220,18-21,Free,Laptop,Weekend Binger
4221,18-21,Free,Laptop,Casual Scroller
4222,18-21,Free,Mobile,Weekend Binger
4223,18-21,Free,Mobile,Weekend Binger
4224,18-21,Premium,TV,Weekend Binger
4225,22-25,Basic,Laptop,Weekend Binger
4226,26-30,Basic,Mobile,Weekend Binger
4227,18-21,Basic,Mobile,Casual Scroller
4228,22-25,Basic,Mobile,Casual Scroller
4229,18-21,Basic,Mobile,Casual Scroller
4230,18-21,Premium,Mobile,Casual Scroller
4231,22-25,Basic,Mobile,Casual Scroller
4232,18-21,Premium,Mobile,Casual Scroller
4233,18-21,Basic,Mobile,Weekend Binger
4234,18-21,Premium,Mobile,Casual Scroller
4235,22-25,Premium,Mobile,Weekend Binger
4236,26-30,Free,Laptop,Casual Scroller
4237,22-25,Basic,Laptop,Casual Scroller
4238,22-25,Basic,Laptop,Casual Scroller
4239,22-25,Premium,TV,Weekend Binger
4240,18-21,Premium,Mobile,Casual Scroller
4241,22-25,Basic,Laptop,Weekend Binger
4242,18-21,Basic,Laptop,Casual Scroller
4243,18-21,Basic,Mobile,Weekend Binger
4244,22-25,Basic,Mobile,Weekend Binger
4245,22-25,Basic,Mobile,Casual Scroller
4246,18-21,Basic,TV,Weekend Binger
4247,22-25,Free,Laptop,Casual Scroller
4248,22-25,Premium,TV,Weekend Binger
4249,18-21,Basic,Mobile,Weekend Binger
4250,22-25,Free,Laptop,Casual Scroller
4251,18-21,Premium,TV,Casual Scroller
4252,18-21,Premium,Laptop,Casual Scroller
4253,18-21,Premium,TV,Premium Loyalist
4254,18-21,Free,TV,Weekend Binger
4255,18-21,Basic,Mobile,Weekend Binger
4256,26-30,Basic,Mobile,Casual Scroller
4257,22-25,Free,Laptop,Weekend Binger
4258,18-21,Basic,TV,Premium Loyalist
4259,22-25,Basic,Laptop,Weekend Binger
4260,18-21,Premium,TV,Casual Scroller
4261,26-30,Free,Mobile,Weekend Binger
4262,22-25,Premium,TV,Casual Scroller
4263,22-25,Basic,Mobile,Casual Scroller
4264,22-25,Basic,Mobile,Casual Scroller
4265,18-21,Basic,Laptop,Casual Scroller
4266,26-30,Basic,TV,Casual Scroller
4267,26-30,Basic,Mobile,Casual Scroller
4268,22-25,Premium,TV,Weekend Binger
4269,18-21,Free,Laptop,Weekend Binger
4270,18-21,Premium,Mobile,Casual Scroller
4271,26-30,Basic,Mobile,Weekend Binger
4272,22-25,Premium,Laptop,Weekend Binger
4273,18-21,Basic,TV,Weekend Binger
4274,18-21,Free,Mobile,Weekend Binger
4275,18-21,Basic,Mobile,Casual Scroller
4276,26-30,Basic,Laptop,Premium Loyalist
4277,26-30,Premium,TV,Casual Scroller
4278,18-21,Free,Mobile,Premium Loyalist
4279,18-21,Free,Mobile,Casual Scroller
4280,26-30,Premium,Mobile,Weekend Binger
4281,18-21,Basic,Mobile,Weekend Binger
4282,22-25,Basic,Laptop,Casual Scroller
4283,22-25,Premium,Mobile,Premium Loyalist
4284,22-25,Premium,Laptop,Casual Scroller
4285,22-25,Premium,Mobile,Premium Loyalist
4286,22-25,Premium,Mobile,Casual Scroller
4287,18-21,Basic,Laptop,Casual Scroller
4288,22-25,Basic,Mobile,Premium Loyalist
4289,18-21,Basic,Laptop,Casual Scroller
4290,22-25,Free,Laptop,Weekend Binger
4291,18-21,Basic,Laptop,Weekend Binger
4292,18-21,Basic,Mobile,Weekend Binger
4293,18-21,Premium,Mobile,Weekend Binger
4294,18-21,Premium,Mobile,Casual Scroller
4295,22-25,Premium,TV,Weekend Binger
4296,18-21,Premium,Mobile,Casual Scroller
4297,18-21,Basic,TV,Weekend Binger
4298,18-21,Basic,Mobile,Casual Scroller
4299,18-21,Basic,Laptop,Weekend Binger
4300,18-21,Free,Laptop,Casual Scroller
4301,18-21,Basic,Mobile,Casual Scroller
4302,18-21,Premium,Laptop,Weekend Binger
4303,22-25,Free,Mobile,Premium Loyalist
4304,18-21,Free,Laptop,Weekend Binger
4305,22-25,Basic,Laptop,Weekend Binger
4306,18-21,Premium,Mobile,Casual Scroller
4307,18-21,Basic,Laptop,Weekend Binger
4308,22-25,Basic,Laptop,Weekend Binger
4309,22-25,Free,Mobile,Casual Scroller
4310,18-21,Free,Mobile,Casual Scroller
4311,22-25,Basic,TV,Weekend Binger
4312,26-30,Free,Mobile,Weekend Binger
4313,18-21,Free,Laptop,Weekend Binger
4314,22-25,Premium,Mobile,Premium Loyalist
4315,22-25,Premium,TV,Casual Scroller
4316,18-21,Free,Mobile,Casual Scroller
4317,26-30,Premium,Mobile,Casual Scroller
4318,18-21,Free,Mobile,Casual Scroller
4319,18-21,Basic,Mobile,Casual Scroller
4320,22-25,Basic,Laptop,Casual Scroller
4321,18-21,Premium,Laptop,Weekend Binger
4322,22-25,Basic,Mobile,Casual Scroller
4323,18-21,Premium,Mobile,Weekend Binger
4324,22-25,Premium,Mobile,Premium Loyalist
4325,26-30,Basic,Mobile,Weekend Binger
4326,22-25,Free,TV,Weekend Binger
4327,22-25,Free,Mobile,Weekend Binger
4328,18-21,Premium,Laptop,Casual Scroller
4329,18-21,Free,Mobile,Weekend Binger
4330,22-25,Basic,Mobile,Casual Scroller
4331,26-30,Premium,TV,Weekend Binger
4332,18-21,Premium,Laptop,Weekend Binger
4333,22-25,Basic,Mobile,Casual Scroller
4334,18-21,Basic,Mobile,Casual Scroller
4335,18-21,Free,Mobile,Weekend Binger
4336,18-21,Basic,Mobile,Weekend Binger
4337,22-25,Basic,Mobile,Weekend Binger
4338,26-30,Free,Mobile,Weekend Binger
4339,18-21,Basic,Mobile,Casual Scroller
4340,22-25,Basic,Mobile,Weekend Binger
4341,22-25,Premium,Mobile,Casual Scroller
4342,18-21,Free,Mobile,Casual Scroller
4343,22-25,Basic,Mobile,Weekend Binger
4344,18-21,Premium,Mobile,Casual Scroller
4345,18-21,Basic,Mobile,Weekend Binger
4346,22-25,Basic,Mobile,Casual Scroller
4347,18-21,Premium,Laptop,Casual Scroller
4348,22-25,Premium,Mobile,Casual Scroller
4349,22-25,Basic,Mobile,Weekend Binger
4350,26-30,Premium,Mobile,Casual Scroller
4351,18-21,Premium,Mobile,Weekend Binger
4352,22-25,Premium,Mobile,Weekend Binger
4353,22-25,Basic,Mobile,Premium Loyalist
4354,18-21,Premium,Mobile,Weekend Binger
4355,22-25,Basic,Mobile,Casual Scroller
4356,18-21,Premium,TV,Casual Scroller
4357,26-30,Basic,Mobile,Weekend Binger
4358,18-21,Free,Laptop,Premium Loyalist
4359,22-25,Premium,Mobile,Weekend Binger
4360,26-30,Free,Laptop,Casual Scroller
4361,22-25,Free,Mobile,Weekend Binger
4362,18-21,Basic,Mobile,Weekend Binger
4363,22-25,Free,Mobile,Weekend Binger
4364,18-21,Basic,Mobile,Casual Scroller
4365,26-30,Basic,TV,Weekend Binger
4366,18-21,Basic,Laptop,Weekend Binger
4367,18-21,Basic,Mobile,Casual Scroller
4368,26-30,Basic,Mobile,Casual Scroller
4369,22-25,Free,Mobile,Casual Scroller
4370,26-30,Basic,Mobile,Weekend Binger
4371,22-25,Basic,Mobile,Casual Scroller
4372,22-25,Basic,TV,Casual Scroller
4373,22-25,Basic,Laptop,Weekend Binger
4374,22-25,Basic,Laptop,Weekend Binger
4375,18-21,Basic,Mobile,Weekend Binger
4376,18-21,Free,Mobile,Casual Scroller
4377,18-21,Basic,Mobile,Weekend Binger
4378,18-21,Premium,TV,Casual Scroller
4379,18-21,Premium,Laptop,Weekend Binger
4380,18-21,Basic,Laptop,Casual Scroller
4381,18-21,Free,Mobile,Casual Scroller
4382,22-25,Basic,Mobile,Weekend Binger
4383,22-25,Premium,Mobile,Weekend Binger
4384,22-25,Free,Laptop,Weekend Binger
4385,26-30,Free,Mobile,Casual Scroller
4386,26-30,Premium,Mobile,Premium Loyalist
4387,18-21,Premium,Mobile,Weekend Binger
4388,18-21,Premium,Mobile,Casual Scroller
4389,18-21,Basic,Mobile,Casual Scroller
4390,18-21,Premium,Laptop,Premium Loyalist
4391,26-30,Basic,Mobile,Casual Scroller
4392,18-21,Free,Mobile,Casual Scroller
4393,18-21,Free,Mobile,Casual Scroller
4394,18-21,Basic,Mobile,Premium Loyalist
4395,26-30,Basic,Laptop,Casual Scroller
4396,18-21,Basic,Mobile,Weekend Binger
4397,18-21,Free,Mobile,Casual Scroller
4398,18-21,Free,Laptop,Casual Scroller
4399,18-21,Premium,Mobile,Casual Scroller
4400,26-30,Premium,TV,Premium Loyalist
4401,18-21,Premium,Mobile,Casual Scroller
4402,18-21,Basic,Mobile,Casual Scroller
4403,22-25,Free,Mobile,Weekend Binger
4404,22-25,Basic,Mobile,Premium Loyalist
4405,18-21,Basic,TV,Casual Scroller
4406,18-21,Basic,Mobile,Casual Scroller
4407,18-21,Free,Mobile,Weekend Binger
4408,18-21,Basic,TV,Casual Scroller
4409,26-30,Premium,Mobile,Weekend Binger
4410,18-21,Basic,Mobile,Premium Loyalist
4411,18-21,Basic,Mobile,Premium Loyalist
4412,26-30,Premium,Laptop,Premium Loyalist
