user_id,content_id,watch_minutes,session_date,is_binge,show_id,primary_genre,content_category,is_mature,age_group,subscription_type,preferred_device,user_persona
2243,s7055,96,2025-07-19,0,s7055,Reality TV,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
3394,s8279,5,2025-10-12,0,s8279,Documentaries,Short-form,False,18-21,Premium,Laptop,Premium Loyalist
3069,s2729,60,2025-12-16,0,s2729,Comedies,Short-form,False,22-25,Free,TV,Casual Scroller
134,s7118,93,2025-07-23,0,s7118,Dramas,Short-form,False,22-25,Premium,Mobile,Casual Scroller
2768,s5260,27,2025-01-22,0,s5260,International TV Shows,Binge-worthy,False,22-25,Basic,Mobile,Casual Scroller
4004,s2286,101,2025-03-09,0,s2286,Action & Adventure,Short-form,False,18-21,Premium,Mobile,Weekend Binger
2808,s4298,52,2025-05-19,0,s4298,Comedies,Short-form,False,26-30,Premium,Mobile,Weekend Binger
1497,s6581,154,2025-09-24,1,s6581,Comedies,Short-form,False,18-21,Basic,Mobile,Premium Loyalist
3899,s1724,91,2025-12-26,0,s1724,Anime Series,Binge-worthy,False,26-30,Basic,Laptop,Weekend Binger
3924,s7042,116,2025-10-07,0,s7042,Documentaries,Short-form,False,18-21,Basic,Mobile,Casual Scroller
1553,s2300,84,2025-01-16,0,s2300,Kids' TV,Binge-worthy,False,22-25,Basic,Laptop,Casual Scroller
4799,s1448,71,2025-12-29,0,s1448,Horror Movies,Short-form,True,22-25,Basic,Mobile,Weekend Binger
4482,s3367,49,2025-11-07,0,s3367,Documentaries,Short-form,False,18-21,Basic,Laptop,Casual Scroller
2597,s8568,128,2025-10-05,1,s8568,International TV Shows,Binge-worthy,False,22-25,Premium,Mobile,Weekend Binger
2650,s5242,25,2025-04-16,0,s5242,Children & Family Movies,Short-form,False,22-25,Premium,Mobile,Casual Scroller
4911,s648,149,2025-12-24,1,s648,International TV Shows,Binge-worthy,False,22-25,Premium,TV,Casual Scroller
4799,s4323,177,2025-02-12,1,s4323,Documentaries,Short-form,True,22-25,Basic,Mobile,Weekend Binger
667,s1390,169,2025-05-16,1,s1390,Comedies,Short-form,True,22-25,Free,Mobile,Casual Scroller
1412,s6743,141,2025-02-01,1,s6743,British TV Shows,Binge-worthy,False,22-25,Premium,TV,Weekend Binger
2389,s7070,133,2025-07-20,1,s7070,British TV Shows,Binge-worthy,False,18-21,Free,Laptop,Weekend Binger
1522,s5218,39,2025-01-25,0,s5218,Dramas,Short-form,False,22-25,Basic,Mobile,Premium Loyalist
3426,s5225,88,2025-08-12,0,s5225,Stand-Up Comedy,Short-form,True,26-30,Premium,TV,Casual Scroller
3502,s3537,154,2025-07-05,1,s3537,Dramas,Short-form,False,18-21,Basic,Mobile,Casual Scroller
3327,s2863,52,2025-09-16,0,s2863,Dramas,Short-form,False,18-21,Premium,Mobile,Premium Loyalist
517,s3556,130,2025-12-28,1,s3556,Comedies,Short-form,False,26-30,Premium,Mobile,Weekend Binger
3266,s7903,95,2025-05-23,0,s7903,Action & Adventure,Short-form,False,18-21,Premium,Mobile,Weekend Binger
4889,s5411,45,2025-11-13,0,s5411,International TV Shows,Binge-worthy,False,26-30,Free,TV,Casual Scroller
849,s4983,174,2025-05-22,1,s4983,Anime Features,Short-form,False,18-21,Basic,Laptop,Casual Scroller
4466,s2290,85,2025-01-05,0,s2290,Dramas,Short-form,False,22-25,Free,Mobile,Weekend Binger
3287,s48,53,2025-02-08,0,s48,International TV Shows,Binge-worthy,True,22-25,Premium,Mobile,Casual Scroller
3393,s7720,174,2025-12-18,1,s7720,Comedies,Short-form,False,18-21,Basic,TV,Weekend Binger
930,s7785,49,2025-07-16,0,s7785,Kids' TV,Binge-worthy,False,22-25,Premium,Mobile,Weekend Binger
4008,s7273,45,2025-04-30,0,s7273,Documentaries,Short-form,False,18-21,Basic,Mobile,Casual Scroller
1996,s8690,89,2025-08-02,0,s8690,Comedies,Short-form,True,22-25,Basic,Laptop,Casual Scroller
73,s2834,57,2025-04-29,0,s2834,Dramas,Short-form,True,18-21,Free,Mobile,Casual Scroller
3542,s2787,133,2025-09-02,1,s2787,Documentaries,Short-form,False,18-21,Free,Laptop,Premium Loyalist
4721,s6000,47,2025-02-25,0,s6000,Dramas,Short-form,True,18-21,Basic,TV,Weekend Binger
3262,s5333,75,2025-12-08,0,s5333,Horror Movies,Short-form,True,22-25,Free,Mobile,Casual Scroller
721,s3281,177,2025-05-22,1,s3281,Anime Features,Short-form,False,26-30,Free,Laptop,Casual Scroller
4080,s3431,35,2025-08-26,0,s3431,TV Comedies,Binge-worthy,True,26-30,Free,Mobile,Casual Scroller
2482,s2090,5,2025-05-03,0,s2090,Anime Series,Binge-worthy,False,18-21,Basic,Mobile,Premium Loyalist
1525,s2138,79,2025-01-27,0,s2138,Comedies,Short-form,True,18-21,Basic,Mobile,Casual Scroller
1343,s5660,123,2025-03-16,1,s5660,Movies,Short-form,False,22-25,Basic,Laptop,Weekend Binger
3249,s5043,142,2025-04-18,1,s5043,Horror Movies,Short-form,True,18-21,Premium,Mobile,Weekend Binger
566,s6514,26,2025-03-20,0,s6514,Crime TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
3998,s2696,33,2025-11-23,0,s2696,Children & Family Movies,Short-form,False,18-21,Basic,Laptop,Casual Scroller
1874,s4946,56,2025-07-22,0,s4946,Dramas,Short-form,True,22-25,Premium,TV,Casual Scroller
2235,s1177,79,2025-01-20,0,s1177,Dramas,Short-form,True,18-21,Free,Mobile,Premium Loyalist
3890,s4549,28,2025-05-21,0,s4549,Documentaries,Short-form,True,26-30,Free,Mobile,Casual Scroller
4838,s7163,84,2025-09-29,0,s7163,Action & Adventure,Short-form,True,22-25,Premium,Mobile,Casual Scroller
52,s6458,117,2025-08-16,0,s6458,International TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
1814,s5357,101,2025-09-24,0,s5357,International TV Shows,Binge-worthy,False,18-21,Basic,Laptop,Weekend Binger
1458,s3540,118,2025-11-01,0,s3540,Kids' TV,Binge-worthy,False,18-21,Free,Mobile,Weekend Binger
4813,s7158,148,2025-01-07,1,s7158,Crime TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
3915,s2098,118,2025-10-07,0,s2098,Documentaries,Short-form,False,18-21,Premium,Laptop,Casual Scroller
2551,s8118,115,2025-03-31,0,s8118,International TV Shows,Binge-worthy,True,26-30,Basic,Laptop,Casual Scroller
253,s1211,158,2025-08-29,1,s1211,International TV Shows,Binge-worthy,True,22-25,Premium,Mobile,Casual Scroller
3081,s7667,77,2025-04-28,0,s7667,Docuseries,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
3193,s2038,53,2025-10-31,0,s2038,International TV Shows,Binge-worthy,False,22-25,Basic,Mobile,Casual Scroller
3111,s2899,41,2025-06-30,0,s2899,Dramas,Short-form,True,18-21,Basic,Laptop,Casual Scroller
2032,s5893,178,2025-03-24,1,s5893,Dramas,Short-form,True,18-21,Premium,Laptop,Casual Scroller
1640,s6099,75,2025-04-09,0,s6099,Action & Adventure,Short-form,True,18-21,Free,Laptop,Casual Scroller
3626,s4586,46,2025-12-16,0,s4586,Comedies,Short-form,False,18-21,Basic,TV,Weekend Binger
1945,s8131,179,2025-05-18,1,s8131,Comedies,Short-form,False,22-25,Premium,Mobile,Premium Loyalist
1313,s782,89,2025-07-01,0,s782,Documentaries,Short-form,False,18-21,Premium,Mobile,Casual Scroller
3470,s7782,34,2025-06-13,0,s7782,Movies,Short-form,False,18-21,Premium,Mobile,Weekend Binger
635,s3689,120,2025-05-27,0,s3689,International TV Shows,Binge-worthy,False,18-21,Free,TV,Casual Scroller
3100,s3330,74,2025-01-27,0,s3330,Dramas,Short-form,True,26-30,Free,Mobile,Casual Scroller
908,s6140,8,2025-04-24,0,s6140,Docuseries,Binge-worthy,False,18-21,Premium,Mobile,Premium Loyalist
913,s2003,85,2025-01-16,0,s2003,Docuseries,Binge-worthy,True,22-25,Free,TV,Weekend Binger
1669,s4010,110,2025-03-12,0,s4010,Stand-Up Comedy,Short-form,True,22-25,Premium,Laptop,Weekend Binger
1450,s8716,131,2025-02-02,1,s8716,Dramas,Short-form,True,22-25,Basic,Laptop,Casual Scroller
4094,s2532,72,2025-06-27,0,s2532,Dramas,Short-form,False,22-25,Basic,Mobile,Premium Loyalist
2027,s8473,174,2025-10-17,1,s8473,Children & Family Movies,Short-form,False,26-30,Premium,TV,Weekend Binger
4290,s2015,129,2025-01-02,1,s2015,Stand-Up Comedy,Short-form,False,22-25,Free,Laptop,Weekend Binger
262,s1502,20,2025-01-19,0,s1502,Dramas,Short-form,True,26-30,Free,Mobile,Weekend Binger
3885,s2489,148,2025-06-24,1,s2489,Comedies,Short-form,False,18-21,Premium,Mobile,Casual Scroller
690,s8153,19,2025-11-11,0,s8153,Children & Family Movies,Short-form,False,26-30,Premium,Mobile,Weekend Binger
756,s2281,111,2025-05-11,0,s2281,Comedies,Short-form,True,26-30,Premium,Mobile,Weekend Binger
535,s6988,105,2025-04-13,0,s6988,Comedies,Short-form,True,22-25,Basic,Mobile,Casual Scroller
3143,s5422,130,2025-03-28,1,s5422,TV Comedies,Binge-worthy,False,26-30,Basic,Laptop,Weekend Binger
632,s5706,23,2025-09-22,0,s5706,Dramas,Short-form,False,18-21,Basic,Mobile,Casual Scroller
1606,s1482,83,2025-11-21,0,s1482,Horror Movies,Short-form,True,22-25,Basic,Laptop,Casual Scroller
3297,s5822,124,2025-07-27,1,s5822,Documentaries,Short-form,True,22-25,Basic,Mobile,Casual Scroller
4650,s4610,121,2025-05-18,1,s4610,Action & Adventure,Short-form,False,22-25,Free,Mobile,Casual Scroller
696,s2435,5,2025-10-20,0,s2435,Comedies,Short-form,False,26-30,Premium,Mobile,Weekend Binger
249,s911,28,2025-06-25,0,s911,Dramas,Short-form,True,18-21,Premium,Mobile,Weekend Binger
4659,s3407,155,2025-06-09,1,s3407,Kids' TV,Binge-worthy,False,22-25,Basic,Mobile,Casual Scroller
3083,s7307,53,2025-03-01,0,s7307,Dramas,Short-form,True,18-21,Premium,Mobile,Weekend Binger
3977,s7377,114,2025-07-11,0,s7377,Anime Series,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
1536,s7476,140,2025-07-22,1,s7476,Dramas,Short-form,True,18-21,Free,Mobile,Casual Scroller
4215,s124,78,2025-08-06,0,s124,Kids' TV,Binge-worthy,False,18-21,Basic,Laptop,Casual Scroller
1214,s1344,158,2025-11-19,1,s1344,Documentaries,Short-form,True,22-25,Free,Mobile,Premium Loyalist
1768,s7531,56,2025-04-08,0,s7531,Action & Adventure,Short-form,False,22-25,Basic,Mobile,Weekend Binger
3405,s5221,152,2025-07-02,1,s5221,Comedies,Short-form,False,22-25,Premium,Mobile,Casual Scroller
864,s1666,35,2025-08-04,0,s1666,International Movies,Short-form,False,26-30,Free,Laptop,Casual Scroller
134,s6687,172,2025-03-03,1,s6687,Documentaries,Short-form,False,22-25,Premium,Mobile,Casual Scroller
3083,s481,132,2025-12-16,1,s481,Comedies,Short-form,False,18-21,Premium,Mobile,Weekend Binger
2705,s475,35,2025-05-20,0,s475,Action & Adventure,Short-form,True,22-25,Premium,Mobile,Casual Scroller
1653,s963,56,2025-04-15,0,s963,Horror Movies,Short-form,True,18-21,Free,Mobile,Weekend Binger
2384,s8523,175,2025-09-16,1,s8523,Horror Movies,Short-form,True,22-25,Premium,Mobile,Casual Scroller
3606,s8483,170,2025-07-17,1,s8483,International TV Shows,Binge-worthy,True,22-25,Premium,TV,Weekend Binger
205,s7373,113,2025-12-23,0,s7373,Dramas,Short-form,False,18-21,Premium,Laptop,Weekend Binger
2285,s3557,109,2025-03-12,0,s3557,Dramas,Short-form,False,18-21,Basic,Mobile,Casual Scroller
252,s5828,87,2025-05-23,0,s5828,Kids' TV,Binge-worthy,False,26-30,Free,Laptop,Weekend Binger
4897,s8451,126,2025-08-21,1,s8451,Documentaries,Short-form,False,18-21,Premium,Mobile,Weekend Binger
736,s2271,21,2025-12-27,0,s2271,Comedies,Short-form,False,18-21,Basic,TV,Weekend Binger
2972,s5045,159,2025-11-29,1,s5045,Comedies,Short-form,False,18-21,Basic,Laptop,Casual Scroller
4969,s3767,156,2025-12-23,1,s3767,Children & Family Movies,Short-form,False,18-21,Basic,Laptop,Premium Loyalist
4092,s2103,141,2025-11-13,1,s2103,International TV Shows,Binge-worthy,False,26-30,Free,Mobile,Casual Scroller
2856,s3338,134,2025-01-16,1,s3338,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
4380,s4261,109,2025-01-03,0,s4261,Stand-Up Comedy & Talk Shows,Binge-worthy,False,18-21,Basic,Laptop,Casual Scroller
2679,s17,19,2025-08-28,0,s17,Documentaries,Short-form,True,18-21,Premium,Mobile,Premium Loyalist
1496,s3814,72,2025-10-02,0,s3814,Action & Adventure,Short-form,True,18-21,Basic,Mobile,Weekend Binger
2553,s1246,141,2025-04-18,1,s1246,Kids' TV,Binge-worthy,False,22-25,Basic,Mobile,Weekend Binger
549,s3398,36,2025-02-10,0,s3398,Children & Family Movies,Short-form,False,26-30,Free,TV,Weekend Binger
3564,s4568,172,2025-01-28,1,s4568,Dramas,Short-form,False,18-21,Basic,Mobile,Casual Scroller
3729,s3546,163,2025-05-23,1,s3546,Comedies,Short-form,False,22-25,Basic,Mobile,Casual Scroller
1985,s1638,103,2025-01-24,0,s1638,Horror Movies,Short-form,True,22-25,Free,Laptop,Weekend Binger
2960,s6323,128,2025-09-27,1,s6323,Action & Adventure,Short-form,True,18-21,Free,Laptop,Premium Loyalist
4510,s8723,77,2025-03-24,0,s8723,Horror Movies,Short-form,False,26-30,Basic,Laptop,Weekend Binger
447,s4224,10,2025-08-10,0,s4224,Anime Features,Short-form,False,22-25,Premium,Mobile,Casual Scroller
4363,s2939,89,2025-12-15,0,s2939,International TV Shows,Binge-worthy,False,22-25,Free,Mobile,Weekend Binger
254,s631,86,2025-04-23,0,s631,Dramas,Short-form,True,22-25,Basic,TV,Casual Scroller
2359,s4610,101,2025-06-21,0,s4610,Action & Adventure,Short-form,False,18-21,Premium,TV,Premium Loyalist
1896,s4325,127,2025-08-13,1,s4325,Documentaries,Short-form,True,18-21,Basic,Laptop,Casual Scroller
2501,s103,97,2025-04-11,0,s103,Docuseries,Binge-worthy,False,26-30,Basic,Laptop,Casual Scroller
1555,s3038,52,2025-12-16,0,s3038,Crime TV Shows,Binge-worthy,True,22-25,Free,Mobile,Casual Scroller
4290,s4748,80,2025-03-08,0,s4748,TV Comedies,Binge-worthy,True,22-25,Free,Laptop,Weekend Binger
4023,s1220,145,2025-03-25,1,s1220,Comedies,Short-form,False,18-21,Free,Mobile,Premium Loyalist
381,s1638,35,2025-03-21,0,s1638,Horror Movies,Short-form,True,18-21,Basic,Mobile,Weekend Binger
4908,s1495,119,2025-09-01,0,s1495,Children & Family Movies,Short-form,False,26-30,Premium,Mobile,Weekend Binger
2343,s3918,98,2025-07-09,0,s3918,Dramas,Short-form,False,18-21,Premium,Mobile,Weekend Binger
495,s8369,153,2025-07-10,1,s8369,Crime TV Shows,Binge-worthy,True,26-30,Free,Laptop,Casual Scroller
1127,s7499,70,2025-06-23,0,s7499,Children & Family Movies,Short-form,False,18-21,Basic,Laptop,Casual Scroller
372,s6900,125,2025-03-11,1,s6900,Documentaries,Short-form,False,26-30,Basic,Mobile,Casual Scroller
1054,s6077,111,2025-03-11,0,s6077,Comedies,Short-form,False,18-21,Basic,Mobile,Casual Scroller
4813,s2132,178,2025-04-29,1,s2132,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Casual Scroller
2645,s7866,38,2025-03-01,0,s7866,Dramas,Short-form,True,18-21,Basic,Laptop,Weekend Binger
3310,s946,71,2025-11-11,0,s946,Dramas,Short-form,True,22-25,Premium,Mobile,Casual Scroller
3367,s4417,159,2025-08-17,1,s4417,Documentaries,Short-form,False,22-25,Basic,TV,Casual Scroller
1759,s5625,171,2025-04-06,1,s5625,Comedies,Short-form,False,26-30,Basic,Mobile,Premium Loyalist
2215,s1246,88,2025-07-10,0,s1246,Kids' TV,Binge-worthy,False,18-21,Basic,Mobile,Weekend Binger
193,s6160,162,2025-05-01,1,s6160,Dramas,Short-form,True,22-25,Basic,Mobile,Casual Scroller
2868,s3710,123,2025-09-14,1,s3710,Dramas,Short-form,False,22-25,Premium,Mobile,Weekend Binger
4483,s7974,172,2025-11-30,1,s7974,Documentaries,Short-form,False,22-25,Premium,Mobile,Casual Scroller
3640,s1894,82,2025-02-27,0,s1894,Kids' TV,Binge-worthy,False,26-30,Basic,Mobile,Casual Scroller
477,s8804,97,2025-06-09,0,s8804,Kids' TV,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
3248,s1361,26,2025-02-02,0,s1361,International TV Shows,Binge-worthy,True,18-21,Basic,Laptop,Weekend Binger
3191,s7273,17,2025-09-07,0,s7273,Documentaries,Short-form,False,18-21,Premium,TV,Weekend Binger
3203,s504,23,2025-08-02,0,s504,Crime TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Casual Scroller
956,s1529,127,2025-11-13,1,s1529,International TV Shows,Binge-worthy,True,22-25,Basic,TV,Casual Scroller
1800,s5031,51,2025-05-24,0,s5031,British TV Shows,Binge-worthy,False,26-30,Basic,Mobile,Casual Scroller
1486,s214,156,2025-05-05,1,s214,Docuseries,Binge-worthy,False,26-30,Free,Mobile,Casual Scroller
593,s5797,117,2025-09-11,0,s5797,Documentaries,Short-form,False,22-25,Free,Laptop,Weekend Binger
4868,s961,50,2025-05-08,0,s961,Crime TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Weekend Binger
1426,s5434,31,2025-12-30,0,s5434,International TV Shows,Binge-worthy,False,18-21,Basic,Laptop,Casual Scroller
578,s4447,79,2025-06-02,0,s4447,Comedies,Short-form,False,18-21,Premium,TV,Weekend Binger
1881,s3332,148,2025-02-24,1,s3332,Dramas,Short-form,False,22-25,Basic,Mobile,Weekend Binger
1652,s551,134,2025-04-29,1,s551,Horror Movies,Short-form,True,18-21,Basic,Mobile,Weekend Binger
4249,s970,92,2025-04-29,0,s970,Dramas,Short-form,True,18-21,Basic,Mobile,Weekend Binger
813,s3714,109,2025-08-26,0,s3714,International Movies,Short-form,False,18-21,Premium,Mobile,Casual Scroller
96,s3659,175,2025-09-23,1,s3659,Action & Adventure,Short-form,False,18-21,Free,Mobile,Casual Scroller
3166,s6226,67,2025-12-20,0,s6226,Comedies,Short-form,True,18-21,Basic,Laptop,Casual Scroller
2260,s5114,158,2025-04-06,1,s5114,Action & Adventure,Short-form,True,22-25,Basic,Mobile,Weekend Binger
139,s7817,91,2025-06-02,0,s7817,Children & Family Movies,Short-form,False,26-30,Basic,Mobile,Weekend Binger
4448,s5399,101,2025-05-26,0,s5399,Dramas,Short-form,True,22-25,Free,TV,Casual Scroller
3535,s5305,157,2025-04-14,1,s5305,Action & Adventure,Short-form,False,22-25,Basic,Mobile,Casual Scroller
678,s1547,136,2025-12-06,1,s1547,Docuseries,Binge-worthy,True,18-21,Premium,Mobile,Weekend Binger
1227,s4141,21,2025-12-30,0,s4141,Children & Family Movies,Short-form,False,26-30,Premium,Mobile,Casual Scroller
3708,s7260,67,2025-08-13,0,s7260,Dramas,Short-form,False,18-21,Free,Mobile,Weekend Binger
2113,s8614,142,2025-07-14,1,s8614,Action & Adventure,Short-form,True,22-25,Premium,Mobile,Weekend Binger
712,s3488,124,2025-12-04,1,s3488,Action & Adventure,Short-form,False,26-30,Premium,Mobile,Weekend Binger
2629,s3280,36,2025-12-16,0,s3280,Crime TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Premium Loyalist
4584,s1225,149,2025-05-22,1,s1225,Docuseries,Binge-worthy,True,18-21,Basic,Laptop,Casual Scroller
2673,s6418,124,2025-12-05,1,s6418,Documentaries,Short-form,False,18-21,Basic,Mobile,Casual Scroller
3154,s2383,152,2025-07-03,1,s2383,Horror Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
3630,s8247,57,2025-08-11,0,s8247,Dramas,Short-form,True,18-21,Premium,Mobile,Weekend Binger
4455,s5038,112,2025-06-08,0,s5038,Dramas,Short-form,True,22-25,Premium,TV,Casual Scroller
1428,s6537,166,2025-11-05,1,s6537,Children & Family Movies,Short-form,False,18-21,Premium,Mobile,Weekend Binger
54,s1599,50,2025-07-07,0,s1599,Dramas,Short-form,False,18-21,Premium,Laptop,Premium Loyalist
4170,s8037,74,2025-01-02,0,s8037,Comedies,Short-form,True,18-21,Basic,Mobile,Premium Loyalist
60,s5319,13,2025-01-02,0,s5319,Horror Movies,Short-form,True,22-25,Free,TV,Premium Loyalist
808,s2962,6,2025-04-18,0,s2962,Comedies,Short-form,False,22-25,Premium,Mobile,Casual Scroller
4351,s5286,69,2025-06-02,0,s5286,TV Dramas,Binge-worthy,False,18-21,Premium,Mobile,Weekend Binger
2993,s2501,64,2025-12-26,0,s2501,Comedies,Short-form,True,22-25,Premium,TV,Premium Loyalist
747,s7442,152,2025-06-18,1,s7442,Documentaries,Short-form,False,26-30,Premium,Mobile,Casual Scroller
2382,s8613,160,2025-11-06,1,s8613,Horror Movies,Short-form,True,26-30,Premium,Laptop,Weekend Binger
3052,s8095,42,2025-11-15,0,s8095,Kids' TV,Binge-worthy,False,22-25,Basic,TV,Casual Scroller
4395,s7045,89,2025-09-07,0,s7045,Comedies,Short-form,False,26-30,Basic,Laptop,Casual Scroller
2814,s3903,31,2025-09-18,0,s3903,International TV Shows,Binge-worthy,True,18-21,Premium,Mobile,Premium Loyalist
2413,s5105,91,2025-01-23,0,s5105,Action & Adventure,Short-form,False,18-21,Free,Laptop,Weekend Binger
2642,s5757,28,2025-04-07,0,s5757,Music & Musicals,Short-form,True,18-21,Basic,Mobile,Casual Scroller
1628,s1608,123,2025-08-12,1,s1608,Stand-Up Comedy,Short-form,True,18-21,Basic,Mobile,Weekend Binger
2405,s4631,62,2025-03-21,0,s4631,Documentaries,Short-form,True,18-21,Basic,Mobile,Weekend Binger
2851,s1883,47,2025-07-12,0,s1883,Documentaries,Short-form,False,22-25,Free,Laptop,Casual Scroller
4034,s7423,99,2025-02-24,0,s7423,Comedies,Short-form,False,22-25,Basic,Mobile,Weekend Binger
143,s6166,93,2025-11-04,0,s6166,Dramas,Short-form,True,18-21,Basic,Mobile,Casual Scroller
2193,s553,9,2025-01-27,0,s553,Comedies,Short-form,True,26-30,Premium,Laptop,Premium Loyalist
3462,s2822,50,2025-02-12,0,s2822,International TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Premium Loyalist
3384,s1561,138,2025-02-11,1,s1561,Comedies,Short-form,False,18-21,Basic,Laptop,Premium Loyalist
2191,s842,86,2025-10-19,0,s842,Action & Adventure,Short-form,True,18-21,Basic,Laptop,Casual Scroller
4122,s4968,74,2025-11-13,0,s4968,Docuseries,Binge-worthy,False,18-21,Basic,TV,Weekend Binger
4281,s5802,95,2025-05-22,0,s5802,British TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Weekend Binger
1824,s2006,126,2025-11-06,1,s2006,Dramas,Short-form,True,18-21,Free,Mobile,Premium Loyalist
769,s139,42,2025-12-07,0,s139,Dramas,Short-form,False,22-25,Premium,Mobile,Casual Scroller
4132,s8604,88,2025-02-20,0,s8604,Action & Adventure,Short-form,False,18-21,Basic,Mobile,Premium Loyalist
1819,s179,5,2025-11-23,0,s179,Action & Adventure,Short-form,True,18-21,Basic,Mobile,Weekend Binger
1636,s8037,79,2025-11-03,0,s8037,Comedies,Short-form,True,18-21,Free,Mobile,Casual Scroller
4812,s1209,64,2025-03-20,0,s1209,Comedies,Short-form,True,18-21,Basic,Mobile,Weekend Binger
1837,s5134,44,2025-10-10,0,s5134,Children & Family Movies,Short-form,False,18-21,Free,Mobile,Casual Scroller
3376,s861,171,2025-03-07,1,s861,Documentaries,Short-form,True,22-25,Basic,Mobile,Weekend Binger
3576,s1661,171,2025-03-02,1,s1661,Documentaries,Short-form,True,18-21,Free,Laptop,Casual Scroller
2891,s6969,118,2025-11-06,0,s6969,Documentaries,Short-form,False,26-30,Free,Mobile,Weekend Binger
2841,s5909,77,2025-01-20,0,s5909,British TV Shows,Binge-worthy,False,18-21,Premium,TV,Casual Scroller
1036,s7553,69,2025-01-01,0,s7553,Horror Movies,Short-form,False,18-21,Premium,Laptop,Casual Scroller
4276,s2871,109,2025-06-23,0,s2871,International TV Shows,Binge-worthy,True,26-30,Basic,Laptop,Premium Loyalist
2967,s5600,161,2025-01-04,1,s5600,Action & Adventure,Short-form,True,18-21,Premium,TV,Weekend Binger
4606,s2020,38,2025-06-04,0,s2020,Comedies,Short-form,False,22-25,Basic,Mobile,Casual Scroller
1200,s2129,66,2025-12-23,0,s2129,Documentaries,Short-form,False,26-30,Basic,Laptop,Premium Loyalist
3991,s1377,77,2025-04-24,0,s1377,Comedies,Short-form,True,18-21,Basic,Mobile,Weekend Binger
922,s8610,89,2025-06-10,0,s8610,International TV Shows,Binge-worthy,True,26-30,Free,TV,Weekend Binger
2446,s4545,83,2025-12-25,0,s4545,Comedies,Short-form,True,18-21,Free,Laptop,Casual Scroller
635,s7251,105,2025-03-25,0,s7251,Comedies,Short-form,True,18-21,Free,TV,Casual Scroller
2213,s3542,58,2025-09-30,0,s3542,Anime Series,Binge-worthy,False,18-21,Basic,Mobile,Weekend Binger
3482,s4451,47,2025-10-02,0,s4451,Stand-Up Comedy,Short-form,True,18-21,Basic,Mobile,Weekend Binger
169,s6297,124,2025-04-29,1,s6297,Comedies,Short-form,False,22-25,Basic,Mobile,Premium Loyalist
3735,s1800,11,2025-02-03,0,s1800,International TV Shows,Binge-worthy,True,22-25,Free,TV,Casual Scroller
46,s5967,76,2025-08-06,0,s5967,Comedies,Short-form,False,22-25,Premium,Mobile,Weekend Binger
517,s8461,129,2025-12-07,1,s8461,Comedies,Short-form,True,26-30,Premium,Mobile,Weekend Binger
1252,s7226,139,2025-06-18,1,s7226,Comedies,Short-form,True,18-21,Basic,Laptop,Casual Scroller
1470,s5566,10,2025-05-13,0,s5566,Comedies,Short-form,False,18-21,Free,Mobile,Casual Scroller
4594,s5397,139,2025-07-16,1,s5397,Classic Movies,Short-form,False,18-21,Free,Laptop,Casual Scroller
698,s3607,177,2025-01-15,1,s3607,Crime TV Shows,Binge-worthy,True,18-21,Basic,TV,Weekend Binger
3835,s5551,16,2025-09-15,0,s5551,Dramas,Short-form,True,18-21,Basic,Mobile,Casual Scroller
1410,s7386,58,2025-03-29,0,s7386,International TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Premium Loyalist
4653,s1433,13,2025-01-21,0,s1433,Anime Series,Binge-worthy,False,22-25,Free,Mobile,Casual Scroller
264,s8731,23,2025-01-30,0,s8731,Comedies,Short-form,True,26-30,Free,Laptop,Casual Scroller
2243,s592,23,2025-02-03,0,s592,Dramas,Short-form,False,18-21,Premium,Mobile,Casual Scroller
3449,s366,173,2025-01-26,1,s366,Dramas,Short-form,False,26-30,Premium,Laptop,Weekend Binger
1089,s5640,41,2025-04-23,0,s5640,Stand-Up Comedy,Short-form,False,18-21,Basic,Mobile,Weekend Binger
4702,s111,10,2025-07-06,0,s111,Docuseries,Binge-worthy,True,22-25,Basic,Laptop,Casual Scroller
4817,s2688,140,2025-04-11,1,s2688,Dramas,Short-form,False,18-21,Basic,Mobile,Weekend Binger
838,s4893,81,2025-06-26,0,s4893,Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
1002,s1392,109,2025-04-27,0,s1392,Dramas,Short-form,True,18-21,Free,Mobile,Premium Loyalist
696,s267,8,2025-03-16,0,s267,Docuseries,Binge-worthy,True,26-30,Premium,Mobile,Weekend Binger
